last_fico_range_high,last_fico_range_low,bc_util,revol_util,loan_amnt,int_rate,bc_open_to_buy,mo_sin_old_il_acct,dti,mo_sin_old_rev_tl_op,annual_inc,mo_sin_rcnt_rev_tl_op,sub_grade,fico_range_low,total_bc_limit,tot_cur_bal,num_il_tl,pct_tl_nvr_dlq,mo_sin_rcnt_tl,num_bc_tl,open_acc,acc_open_past_24mths,num_actv_rev_tl,grade,emp_length,percent_bc_gt_75,num_bc_sats,num_actv_bc_tl,num_tl_op_past_12m,inq_last_6mths,purpose,mort_acc,term,initial_list_status,verification_status,home_ownership,tot_coll_amt,num_accts_ever_120_pd,loan_status
809.0,805.0,50.7,29.2,18400.0,5.32,8131.0,209.0,11.43,293.0,95000.0,7.0,A1,745.0,16500.0,29047.0,10.0,100.0,5.0,7.0,7.0,4.0,3.0,A,2 years,33.3,3.0,2.0,2.0,0.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
534.0,530.0,32.6,31.8,5000.0,10.91,6942.0,110.0,23.17,119.0,55000.0,7.0,B4,710.0,10300.0,18502.0,5.0,92.3,7.0,5.0,8.0,5.0,4.0,B,9 years,0.0,4.0,3.0,4.0,1.0,debt_consolidation,2.0, 36 months,f,Source Verified,RENT,0.0,0.0,Charged Off
569.0,565.0,87.4,50.8,15000.0,13.49,590.0,303.0,7.96,207.0,65875.0,107.0,C2,700.0,4700.0,9515.0,11.0,95.5,32.0,4.0,7.0,0.0,3.0,C,10+ years,50.0,2.0,2.0,0.0,0.0,debt_consolidation,0.0, 60 months,w,Not Verified,RENT,1815.0,0.0,Charged Off
664.0,660.0,93.7,82.5,2000.0,15.61,644.0,145.0,23.85,342.0,64000.0,3.0,D1,675.0,10300.0,48738.0,11.0,96.3,3.0,7.0,8.0,4.0,6.0,D,< 1 year,100.0,2.0,2.0,2.0,0.0,vacation,0.0, 36 months,f,Not Verified,OWN,0.0,0.0,Fully Paid
539.0,535.0,89.8,84.8,9450.0,19.22,1844.0,122.0,27.91,254.0,26316.0,12.0,D4,660.0,18000.0,18223.0,1.0,100.0,12.0,13.0,12.0,1.0,9.0,D,10+ years,83.3,7.0,6.0,1.0,0.0,major_purchase,0.0, 36 months,f,Verified,OWN,0.0,0.0,Fully Paid
714.0,710.0,100.0,48.4,2400.0,9.17,0.0,119.0,15.6,96.0,30000.0,81.0,B1,665.0,500.0,13549.0,4.0,77.8,6.0,3.0,4.0,1.0,2.0,B,8 years,100.0,1.0,1.0,1.0,0.0,credit_card,0.0, 36 months,w,Not Verified,RENT,0.0,2.0,Fully Paid
604.0,600.0,79.6,62.6,17450.0,19.99,2099.0,228.0,10.22,205.0,54600.0,3.0,E4,680.0,10300.0,16573.0,8.0,85.7,1.0,5.0,9.0,4.0,6.0,E,2 years,66.7,3.0,3.0,4.0,1.0,debt_consolidation,0.0, 60 months,w,Verified,RENT,0.0,0.0,Charged Off
694.0,690.0,71.7,63.6,15000.0,10.07,6120.0,172.0,17.56,342.0,55000.0,3.0,B2,710.0,21600.0,133229.0,6.0,100.0,3.0,4.0,7.0,4.0,3.0,B,10+ years,50.0,2.0,2.0,2.0,0.0,credit_card,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
689.0,685.0,41.9,45.7,10000.0,6.49,15990.0,154.0,5.58,189.0,100000.0,24.0,A2,725.0,27500.0,102982.0,3.0,94.4,24.0,7.0,10.0,1.0,5.0,A,10+ years,0.0,6.0,4.0,0.0,0.0,major_purchase,1.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
714.0,710.0,90.7,83.5,10000.0,13.05,876.0,179.0,7.67,179.0,33000.0,17.0,B5,715.0,9452.0,9976.0,3.0,100.0,17.0,3.0,4.0,2.0,3.0,B,7 years,100.0,2.0,2.0,0.0,0.0,credit_card,0.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
784.0,780.0,64.95,0.0,5000.0,7.74,4006.0,128.0,2.34,165.0,75000.0,8.0,A3,790.0,14000.0,77318.0,6.0,97.0,5.0,7.0,9.0,4.0,5.0,A,10+ years,50.0,4.0,3.0,2.0,0.0,car,1.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
689.0,685.0,94.5,93.5,15000.0,7.89,785.0,213.0,13.23,200.0,74000.0,46.0,A5,705.0,14300.0,15356.0,3.0,90.9,46.0,8.0,8.0,0.0,7.0,A,10+ years,100.0,6.0,6.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
749.0,745.0,42.4,41.5,10075.0,11.49,8588.0,158.0,13.02,150.0,95000.0,9.0,B5,665.0,14900.0,33567.0,8.0,100.0,9.0,5.0,12.0,7.0,8.0,B,10+ years,40.0,5.0,4.0,3.0,0.0,debt_consolidation,2.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
634.0,630.0,81.5,12.4,30000.0,14.47,185.0,116.0,7.46,211.0,75000.0,37.0,C2,680.0,1000.0,8175.0,9.0,66.7,12.0,10.0,4.0,2.0,3.0,C,10+ years,50.0,2.0,2.0,1.0,2.0,debt_consolidation,0.0, 36 months,f,Verified,MORTGAGE,0.0,3.0,Charged Off
729.0,725.0,49.8,50.1,5000.0,14.31,10699.0,149.0,36.32,120.0,64000.0,7.0,C4,700.0,21300.0,63527.0,12.0,96.6,7.0,8.0,11.0,6.0,7.0,C,10+ years,40.0,5.0,5.0,3.0,0.0,small_business,2.0, 36 months,f,Verified,OWN,0.0,1.0,Fully Paid
714.0,710.0,35.8,29.6,12000.0,13.59,33013.0,162.0,12.74,231.0,100000.0,57.0,C2,690.0,51400.0,31710.0,5.0,87.0,13.0,9.0,8.0,1.0,4.0,C,10+ years,0.0,5.0,3.0,0.0,0.0,debt_consolidation,2.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
709.0,705.0,90.9,71.0,2500.0,18.99,272.0,115.0,16.23,57.0,50000.0,12.0,D4,670.0,3000.0,82100.0,33.0,97.4,6.0,2.0,25.0,4.0,3.0,D,< 1 year,100.0,1.0,1.0,3.0,0.0,vacation,0.0, 36 months,f,Verified,RENT,0.0,1.0,Fully Paid
724.0,720.0,38.9,37.9,8000.0,18.06,13188.0,160.0,13.64,209.0,52000.0,5.0,D2,670.0,21600.0,27622.0,3.0,93.8,5.0,7.0,9.0,4.0,6.0,D,4 years,16.7,6.0,5.0,1.0,1.0,debt_consolidation,1.0, 36 months,f,Source Verified,RENT,1084.0,1.0,Fully Paid
759.0,755.0,73.9,37.3,11000.0,9.44,2479.0,175.0,22.95,375.0,55000.0,18.0,B1,745.0,9500.0,105960.0,8.0,100.0,14.0,7.0,11.0,6.0,5.0,B,10+ years,50.0,4.0,2.0,0.0,0.0,debt_consolidation,3.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
604.0,600.0,64.95,27.8,2475.0,5.79,4006.0,128.0,7.13,165.0,63600.0,8.0,A2,750.0,14000.0,77318.0,6.0,97.0,5.0,7.0,11.0,4.0,5.0,A,10+ years,50.0,4.0,3.0,2.0,1.0,car,1.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
769.0,765.0,64.95,85.6,10000.0,12.69,4006.0,128.0,18.88,165.0,200000.0,8.0,B5,700.0,14000.0,77318.0,6.0,97.0,5.0,7.0,16.0,4.0,5.0,B,10+ years,50.0,4.0,3.0,2.0,1.0,debt_consolidation,1.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
764.0,760.0,46.7,41.0,13600.0,6.24,14605.0,134.0,12.57,234.0,65000.0,13.0,A2,730.0,27400.0,192683.0,12.0,96.2,13.0,9.0,15.0,3.0,5.0,A,10+ years,16.7,6.0,4.0,0.0,0.0,credit_card,2.0, 36 months,f,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
709.0,705.0,51.0,44.9,25000.0,18.45,12701.0,175.0,31.86,144.0,60000.0,24.0,D2,700.0,25900.0,200419.0,12.0,100.0,24.0,10.0,15.0,1.0,6.0,D,10+ years,20.0,5.0,4.0,0.0,0.0,debt_consolidation,2.0, 60 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
624.0,620.0,91.0,69.9,18000.0,10.91,1573.0,50.0,20.99,131.0,75000.0,12.0,B4,690.0,17500.0,181602.0,4.0,100.0,12.0,5.0,10.0,4.0,5.0,B,2 years,100.0,3.0,3.0,3.0,0.0,credit_card,2.0, 36 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
694.0,690.0,2.7,3.3,7000.0,9.17,11677.0,104.0,28.28,108.0,37000.0,0.0,B2,745.0,12000.0,30618.0,24.0,95.7,0.0,7.0,20.0,8.0,3.0,B,1 year,0.0,4.0,1.0,7.0,1.0,debt_consolidation,0.0, 36 months,w,Not Verified,RENT,60.0,0.0,Fully Paid
554.0,550.0,80.6,72.3,10000.0,11.99,2383.0,143.0,19.46,167.0,37000.0,5.0,B3,695.0,12300.0,18085.0,2.0,100.0,5.0,10.0,14.0,1.0,14.0,B,10+ years,66.7,9.0,9.0,1.0,1.0,credit_card,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Charged Off
734.0,730.0,89.6,41.6,11450.0,16.99,209.0,252.0,7.44,55.0,92000.0,7.0,D1,690.0,2000.0,19178.0,9.0,66.7,5.0,1.0,5.0,3.0,2.0,D,1 year,100.0,1.0,1.0,2.0,0.0,small_business,0.0, 36 months,w,Source Verified,RENT,0.0,1.0,Fully Paid
714.0,710.0,48.8,43.8,35000.0,17.57,19663.0,185.0,14.92,218.0,90000.0,5.0,D4,670.0,38400.0,276168.0,5.0,88.0,5.0,10.0,14.0,6.0,5.0,D,10+ years,20.0,10.0,5.0,4.0,0.0,credit_card,5.0, 60 months,f,Source Verified,MORTGAGE,0.0,1.0,Fully Paid
684.0,680.0,82.1,73.0,35000.0,19.99,8058.0,156.0,16.99,109.0,103000.0,8.0,E4,680.0,44900.0,413471.0,20.0,100.0,2.0,12.0,25.0,9.0,7.0,E,2 years,57.1,7.0,6.0,4.0,2.0,debt_consolidation,2.0, 60 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
659.0,655.0,93.0,71.8,12000.0,11.44,0.0,137.0,14.89,281.0,106440.0,3.0,B4,670.0,3900.0,347818.0,10.0,81.5,2.0,6.0,10.0,6.0,6.0,B,10+ years,100.0,2.0,2.0,4.0,1.0,debt_consolidation,7.0, 36 months,f,Source Verified,MORTGAGE,0.0,2.0,Fully Paid
724.0,720.0,54.4,38.0,10000.0,6.97,6892.0,123.0,18.46,209.0,95000.0,1.0,A3,680.0,15100.0,33748.0,6.0,88.9,1.0,12.0,27.0,10.0,15.0,A,10+ years,20.0,5.0,4.0,7.0,1.0,credit_card,0.0, 36 months,w,Not Verified,MORTGAGE,325.0,0.0,Fully Paid
634.0,630.0,92.2,53.3,24375.0,15.1,1252.0,73.0,14.38,86.0,55000.0,17.0,C2,720.0,16000.0,109564.0,1.0,100.0,17.0,5.0,10.0,1.0,7.0,C,10+ years,66.7,4.0,3.0,0.0,0.0,debt_consolidation,3.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Charged Off
739.0,735.0,98.8,71.0,24000.0,12.35,350.0,135.0,19.48,220.0,90000.0,30.0,B4,690.0,28200.0,351732.0,1.0,87.0,30.0,12.0,12.0,0.0,8.0,B,4 years,100.0,5.0,5.0,0.0,0.0,credit_card,4.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
739.0,735.0,7.2,6.8,5600.0,11.39,60863.0,134.0,24.45,66.0,85000.0,9.0,B3,760.0,65600.0,287370.0,24.0,100.0,3.0,13.0,16.0,9.0,3.0,B,2 years,0.0,9.0,3.0,5.0,3.0,other,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
614.0,610.0,36.0,25.1,3000.0,9.99,21680.0,113.0,19.34,102.0,43000.0,2.0,B3,710.0,33900.0,94168.0,8.0,100.0,2.0,8.0,22.0,5.0,7.0,B,4 years,12.5,8.0,5.0,3.0,1.0,other,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Charged Off
724.0,720.0,43.3,41.5,39450.0,11.05,22178.0,142.0,10.59,127.0,87000.0,2.0,B4,720.0,39100.0,464572.0,27.0,97.3,2.0,5.0,23.0,4.0,4.0,B,2 years,40.0,5.0,2.0,1.0,1.0,debt_consolidation,1.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
684.0,680.0,54.2,46.4,23650.0,25.69,8012.0,116.0,23.32,45.0,49300.0,8.0,F1,690.0,17500.0,131252.0,14.0,100.0,8.0,5.0,12.0,12.0,7.0,F,10+ years,20.0,5.0,3.0,4.0,0.0,debt_consolidation,4.0, 36 months,w,Not Verified,OWN,0.0,0.0,Fully Paid
714.0,710.0,97.4,73.1,35000.0,17.57,786.0,182.0,37.14,213.0,120000.0,5.0,D4,685.0,29900.0,336707.0,22.0,98.0,5.0,7.0,29.0,4.0,11.0,D,2 years,100.0,5.0,5.0,1.0,0.0,debt_consolidation,3.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
674.0,670.0,50.5,45.3,6000.0,6.71,8663.0,162.0,39.59,231.0,32469.0,20.0,A3,720.0,17500.0,32628.0,7.0,100.0,16.0,5.0,7.0,3.0,3.0,A,1 year,0.0,3.0,3.0,0.0,0.0,debt_consolidation,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
559.0,555.0,29.3,38.7,30000.0,11.99,13433.0,141.0,13.47,188.0,120600.0,2.0,C1,710.0,19000.0,80201.0,4.0,86.4,2.0,7.0,13.0,5.0,9.0,C,10+ years,0.0,5.0,5.0,4.0,4.0,home_improvement,3.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
729.0,725.0,13.6,4.0,4400.0,13.59,4145.0,73.0,16.22,50.0,42000.0,1.0,C2,735.0,4800.0,30202.0,13.0,100.0,1.0,12.0,10.0,21.0,3.0,C,10+ years,0.0,5.0,3.0,12.0,2.0,medical,0.0, 36 months,w,Verified,OWN,0.0,0.0,Fully Paid
699.0,695.0,37.9,52.5,8400.0,9.44,9188.0,46.0,22.64,57.0,55000.0,7.0,B1,665.0,14800.0,37943.0,3.0,100.0,7.0,4.0,9.0,2.0,3.0,B,6 years,25.0,4.0,2.0,1.0,0.0,credit_card,0.0, 36 months,w,Verified,OWN,1720.0,0.0,Fully Paid
789.0,785.0,42.9,41.2,21000.0,6.89,20333.0,131.0,19.81,231.0,64500.0,38.0,A3,770.0,35600.0,148622.0,8.0,100.0,18.0,17.0,10.0,1.0,1.0,A,10+ years,0.0,5.0,1.0,0.0,0.0,debt_consolidation,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
549.0,545.0,91.8,84.5,5000.0,19.48,761.0,27.0,23.17,29.0,53000.0,9.0,E2,690.0,9300.0,162117.0,3.0,100.0,1.0,2.0,6.0,4.0,2.0,E,2 years,100.0,2.0,2.0,2.0,2.0,home_improvement,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
589.0,585.0,54.7,41.1,24000.0,15.61,11555.0,123.0,28.37,105.0,64000.0,1.0,C5,705.0,25500.0,58428.0,6.0,100.0,1.0,6.0,17.0,9.0,10.0,C,4 years,0.0,5.0,4.0,7.0,1.0,debt_consolidation,3.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
679.0,675.0,89.2,59.6,9000.0,10.99,541.0,131.0,17.37,331.0,62400.0,9.0,B4,660.0,5000.0,38701.0,10.0,100.0,9.0,9.0,9.0,5.0,7.0,B,3 years,100.0,3.0,3.0,3.0,2.0,debt_consolidation,3.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
729.0,725.0,48.2,48.2,3000.0,22.74,4816.0,130.0,10.18,120.0,58000.0,5.0,E1,670.0,9300.0,202073.0,2.0,88.9,5.0,4.0,6.0,6.0,4.0,E,2 years,50.0,4.0,4.0,4.0,1.0,other,1.0, 36 months,w,Source Verified,RENT,8516.0,1.0,Fully Paid
709.0,705.0,69.1,66.5,7475.0,11.99,6277.0,128.0,22.76,180.0,17820.0,2.0,C1,690.0,20300.0,14823.0,0.0,100.0,2.0,4.0,5.0,1.0,5.0,C,10+ years,50.0,4.0,4.0,1.0,0.0,credit_card,0.0, 36 months,f,Verified,OWN,0.0,0.0,Fully Paid
639.0,635.0,97.5,85.1,4500.0,19.52,82.0,20.0,15.62,55.0,51000.0,12.0,D4,705.0,3300.0,28890.0,1.0,100.0,12.0,2.0,4.0,2.0,3.0,D,1 year,100.0,2.0,2.0,1.0,0.0,credit_card,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
589.0,585.0,72.4,48.0,14400.0,13.49,2238.0,146.0,30.46,145.0,46092.0,6.0,C2,670.0,8100.0,33250.0,10.0,87.5,1.0,5.0,11.0,5.0,3.0,C,10+ years,50.0,2.0,2.0,2.0,0.0,debt_consolidation,0.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Charged Off
749.0,745.0,95.0,82.0,4450.0,15.61,1150.0,150.0,28.98,433.0,60000.0,9.0,D1,685.0,3450.0,56906.0,6.0,100.0,9.0,5.0,7.0,5.0,4.0,D,8 years,100.0,5.0,3.0,4.0,0.0,debt_consolidation,1.0, 36 months,f,Not Verified,RENT,0.0,0.0,Fully Paid
594.0,590.0,71.8,80.6,12000.0,12.79,2792.0,69.0,8.75,65.0,75000.0,9.0,C1,670.0,9900.0,18959.0,2.0,100.0,9.0,4.0,6.0,1.0,3.0,C,10+ years,50.0,4.0,2.0,1.0,0.0,debt_consolidation,0.0, 60 months,w,Not Verified,RENT,0.0,0.0,Fully Paid
689.0,685.0,61.9,31.7,16000.0,14.08,4005.0,171.0,8.82,272.0,62878.4,8.0,C3,675.0,10500.0,127742.0,5.0,88.2,8.0,5.0,9.0,4.0,3.0,C,10+ years,50.0,4.0,2.0,2.0,0.0,debt_consolidation,3.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
499.0,0.0,44.0,37.2,12000.0,10.99,13386.0,109.0,29.81,144.0,37000.0,7.0,B4,720.0,23900.0,27186.0,4.0,100.0,7.0,6.0,8.0,3.0,4.0,B,10+ years,50.0,4.0,3.0,1.0,0.0,credit_card,0.0, 60 months,w,Source Verified,MORTGAGE,0.0,0.0,Charged Off
709.0,705.0,10.3,16.9,7200.0,9.93,22060.0,69.0,4.88,45.0,55000.0,4.0,B2,680.0,24600.0,72708.0,21.0,100.0,2.0,7.0,29.0,14.0,5.0,B,10+ years,0.0,7.0,3.0,8.0,2.0,debt_consolidation,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
709.0,705.0,64.95,77.6,17500.0,18.25,4006.0,120.0,18.92,101.0,50000.0,14.0,D3,695.0,0.0,47470.0,38.0,100.0,10.0,1.0,10.0,3.0,1.0,D,3 years,50.0,0.0,0.0,1.0,0.0,debt_consolidation,0.0, 60 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
554.0,550.0,75.2,75.6,15000.0,13.99,18294.0,206.0,25.51,257.0,190000.0,8.0,C3,695.0,82100.0,146032.0,15.0,100.0,5.0,8.0,16.0,5.0,5.0,C,10+ years,75.0,4.0,4.0,4.0,2.0,debt_consolidation,0.0, 60 months,w,Not Verified,RENT,0.0,0.0,Charged Off
764.0,760.0,96.0,97.2,35000.0,12.29,1110.0,207.0,12.4,207.0,150000.0,2.0,C1,680.0,28100.0,628123.0,4.0,95.8,2.0,7.0,11.0,4.0,8.0,C,4 years,75.0,4.0,4.0,2.0,0.0,debt_consolidation,5.0, 36 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
729.0,725.0,66.9,53.3,30000.0,7.26,6487.0,62.0,3.45,118.0,420000.0,90.0,A4,715.0,19600.0,40028.0,2.0,100.0,62.0,3.0,5.0,0.0,2.0,A,8 years,0.0,2.0,2.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
734.0,730.0,44.5,36.2,27000.0,6.03,26192.0,176.0,13.45,382.0,57125.0,7.0,A1,750.0,47200.0,192892.0,1.0,100.0,4.0,14.0,15.0,5.0,5.0,A,10+ years,12.5,8.0,2.0,2.0,0.0,home_improvement,2.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
769.0,765.0,67.2,61.5,12000.0,5.32,9471.0,116.0,6.98,171.0,200000.0,2.0,A1,690.0,28900.0,299077.0,2.0,100.0,2.0,18.0,21.0,7.0,14.0,A,7 years,25.0,16.0,14.0,4.0,0.0,debt_consolidation,1.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
689.0,685.0,84.9,79.6,8000.0,12.99,1809.0,74.0,22.38,59.0,40000.0,2.0,C2,660.0,12000.0,33616.0,6.0,100.0,2.0,6.0,9.0,6.0,5.0,C,1 year,60.0,5.0,5.0,4.0,2.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
744.0,740.0,80.0,67.0,16000.0,12.74,4583.0,19.0,8.62,145.0,72000.0,3.0,C1,690.0,13750.0,303244.0,1.0,100.0,3.0,3.0,7.0,6.0,5.0,C,3 years,66.7,3.0,3.0,4.0,0.0,debt_consolidation,1.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
764.0,760.0,52.2,33.0,15000.0,13.33,10905.0,161.0,22.8,271.0,40000.0,2.0,C3,735.0,22800.0,39585.0,13.0,100.0,2.0,5.0,11.0,6.0,6.0,C,10+ years,50.0,2.0,2.0,4.0,2.0,debt_consolidation,1.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
754.0,750.0,33.1,28.2,11000.0,18.45,16117.0,132.0,18.56,180.0,67000.0,1.0,D2,705.0,24100.0,187395.0,5.0,92.0,1.0,7.0,11.0,9.0,6.0,D,10+ years,40.0,5.0,4.0,7.0,1.0,credit_card,4.0, 60 months,w,Not Verified,MORTGAGE,0.0,1.0,Fully Paid
514.0,510.0,84.0,56.9,10000.0,10.99,1835.0,128.0,5.45,197.0,95000.0,16.0,B4,705.0,11500.0,13125.0,0.0,100.0,16.0,9.0,8.0,1.0,5.0,B,8 years,60.0,5.0,5.0,0.0,0.0,other,0.0, 36 months,f,Not Verified,OWN,0.0,0.0,Charged Off
579.0,575.0,63.4,54.6,35000.0,19.52,17935.0,95.0,17.63,205.0,90000.0,6.0,D4,695.0,49000.0,450590.0,4.0,100.0,6.0,10.0,18.0,11.0,8.0,D,10+ years,25.0,8.0,4.0,2.0,1.0,debt_consolidation,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
709.0,705.0,13.1,16.7,25000.0,13.99,57584.0,142.0,19.15,161.0,102202.0,17.0,C3,705.0,66300.0,108533.0,33.0,95.4,2.0,26.0,19.0,8.0,5.0,C,2 years,0.0,8.0,4.0,2.0,0.0,other,3.0, 36 months,w,Verified,RENT,0.0,2.0,Fully Paid
709.0,705.0,97.6,84.8,15000.0,13.98,309.0,127.0,13.25,217.0,47000.0,5.0,C3,690.0,12800.0,126919.0,5.0,100.0,5.0,7.0,7.0,3.0,5.0,C,10+ years,100.0,2.0,2.0,3.0,1.0,credit_card,2.0, 36 months,w,Not Verified,MORTGAGE,0.0,0.0,Fully Paid
739.0,735.0,60.4,57.0,30000.0,8.19,19780.0,87.0,14.82,195.0,141000.0,15.0,A5,705.0,50000.0,730184.0,4.0,92.3,15.0,9.0,14.0,1.0,5.0,A,3 years,20.0,6.0,4.0,0.0,0.0,credit_card,10.0, 36 months,f,Verified,OWN,0.0,0.0,Fully Paid
824.0,820.0,93.0,74.4,2800.0,10.91,1126.0,42.0,25.51,236.0,43000.0,15.0,B4,715.0,16000.0,23816.0,2.0,100.0,15.0,6.0,8.0,3.0,4.0,B,4 years,100.0,4.0,4.0,0.0,0.0,credit_card,0.0, 36 months,w,Source Verified,RENT,0.0,0.0,Fully Paid
674.0,670.0,96.4,76.2,19200.0,15.61,351.0,144.0,23.21,206.0,63500.0,4.0,D1,700.0,9700.0,49833.0,8.0,100.0,4.0,6.0,12.0,9.0,5.0,D,10+ years,100.0,4.0,4.0,4.0,2.0,credit_card,0.0, 36 months,w,Verified,RENT,0.0,0.0,Fully Paid
759.0,755.0,61.8,56.8,23275.0,20.5,2635.0,128.0,16.44,165.0,90000.0,8.0,E2,675.0,6900.0,77318.0,6.0,97.0,5.0,7.0,11.0,4.0,5.0,E,2 years,50.0,4.0,3.0,2.0,0.0,debt_consolidation,1.0, 60 months,f,Verified,MORTGAGE,0.0,0.0,Fully Paid
509.0,505.0,89.0,78.0,15000.0,11.49,2960.0,124.0,15.94,87.0,70000.0,3.0,B5,670.0,14800.0,128332.0,2.0,93.0,2.0,5.0,13.0,6.0,11.0,B,5 years,80.0,4.0,5.0,4.0,1.0,credit_card,1.0, 36 months,w,Not Verified,RENT,0.0,0.0,Charged Off
614.0,610.0,72.6,57.8,2300.0,18.25,356.0,57.0,15.69,16.0,42000.0,6.0,D3,665.0,1300.0,16867.0,3.0,100.0,6.0,2.0,5.0,4.0,3.0,D,5 years,50.0,2.0,2.0,3.0,1.0,debt_consolidation,0.0, 36 months,f,Source Verified,RENT,0.0,0.0,Fully Paid
794.0,790.0,42.2,27.3,9450.0,12.35,5259.0,157.0,24.84,233.0,45000.0,4.0,B4,685.0,9100.0,14044.0,3.0,92.0,4.0,8.0,14.0,5.0,8.0,B,10+ years,33.3,4.0,3.0,3.0,1.0,credit_card,2.0, 36 months,f,Not Verified,RENT,0.0,2.0,Fully Paid
689.0,685.0,64.95,6.4,30000.0,24.85,4006.0,93.0,9.45,134.0,40000.0,4.0,E3,685.0,0.0,5152.0,3.0,75.0,4.0,1.0,8.0,2.0,1.0,E,4 years,50.0,0.0,0.0,1.0,0.0,other,0.0, 60 months,w,Not Verified,RENT,590.0,1.0,Fully Paid
694.0,690.0,93.1,81.8,17225.0,14.31,2604.0,24.0,13.29,336.0,110000.0,2.0,C4,660.0,37500.0,762897.0,1.0,86.4,2.0,11.0,10.0,4.0,5.0,C,8 years,66.7,4.0,3.0,1.0,0.0,debt_consolidation,2.0, 36 months,f,Source Verified,MORTGAGE,0.0,0.0,Fully Paid
594.0,590.0,92.7,59.9,10800.0,16.49,197.0,127.0,10.65,161.0,32000.0,13.0,D3,660.0,2700.0,4610.0,16.0,90.6,9.0,8.0,10.0,8.0,8.0,D,10+ years,100.0,4.0,4.0,1.0,0.0,other,1.0, 60 months,w,Verified,MORTGAGE,0.0,1.0,Charged Off
684.0,680.0,64.8,64.8,24000.0,10.75,4044.0,69.0,15.82,45.0,55000.0,22.0,B4,700.0,11500.0,28320.0,5.0,100.0,11.0,3.0,8.0,2.0,2.0,B,4 years,33.3,3.0,2.0,1.0,0.0,debt_consolidation,0.0, 36 months,w,Verified,OWN,0.0,0.0,Fully Paid
689.0,685.0,19.1,24.1,18000.0,7.49,25008.0,90.0,7.93,204.0,83000.0,25.0,A4,700.0,30900.0,218712.0,2.0,100.0,3.0,7.0,17.0,2.0,8.0,A,3 years,40.0,5.0,3.0,1.0,1.0,debt_consolidation,6.0, 36 months,w,Source Verified,MORTGAGE,166.0,0.0,Fully Paid
739.0,735.0,22.1,22.1,17600.0,5.32,75186.0,152.0,5.89,294.0,200000.0,1.0,A1,745.0,88000.0,360791.0,8.0,100.0,1.0,11.0,9.0,6.0,5.0,A,1 year,0.0,5.0,5.0,4.0,1.0,debt_consolidation,7.0, 36 months,w,Verified,MORTGAGE,0.0,0.0,Fully Paid
