loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,acc_open_past_24mths,bc_open_to_buy,bc_util,chargeoff_within_12_mths,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,total_bc_limit,hardship_flag,disbursement_method
30000.0, 60 months,14.46,C,C4,10+ years,MORTGAGE,100000.0,Verified,Fully Paid,debt_consolidation,25.99,665.0,0.0,17.0,0.0,68.0,w,754.0,750.0,0.0,Individual,0.0,297182.0,7.0,5500.0,71.0,0.0,154.0,334.0,8.0,8.0,2.0,0.0,9.0,11.0,18.0,18.0,10.0,0.0,0.0,5.0,98.0,22.2,0.0,0.0,49500.0,N,Cash
10000.0, 36 months,5.32,A,A1,10+ years,RENT,80000.0,Not Verified,Fully Paid,debt_consolidation,24.23,775.0,0.0,15.0,0.0,15.1,f,774.0,770.0,0.0,Individual,0.0,38392.0,4.0,30388.0,21.1,0.0,150.0,150.0,5.0,3.0,0.0,0.0,4.0,8.0,5.0,5.0,8.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,38500.0,N,Cash
9600.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,81000.0,Source Verified,Fully Paid,debt_consolidation,21.13,700.0,0.0,12.0,0.0,83.5,w,694.0,690.0,0.0,Individual,0.0,310275.0,3.0,4922.0,67.0,0.0,117.0,145.0,29.0,6.0,5.0,0.0,2.0,3.0,2.0,5.0,26.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,14900.0,N,Cash
21000.0, 60 months,13.67,C,C4,4 years,MORTGAGE,85000.0,Not Verified,Fully Paid,debt_consolidation,22.11,745.0,0.0,15.0,0.0,53.5,w,754.0,750.0,0.0,Individual,0.0,400554.0,3.0,7463.0,36.2,0.0,167.0,72.0,15.0,10.0,2.0,0.0,5.0,8.0,6.0,6.0,16.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,11700.0,N,Cash
14675.0, 60 months,25.89,G,G3,2 years,RENT,40800.0,Source Verified,Fully Paid,debt_consolidation,27.74,660.0,0.0,5.0,1.0,50.7,w,719.0,715.0,0.0,Individual,0.0,41620.0,4.0,461.0,93.4,0.0,55.0,75.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,7000.0,N,Cash
21600.0, 60 months,14.65,C,C5,10+ years,MORTGAGE,69672.0,Source Verified,Fully Paid,credit_card,11.24,670.0,0.0,12.0,0.0,67.4,w,724.0,720.0,0.0,Individual,0.0,200145.0,7.0,3557.0,84.2,0.0,78.0,135.0,8.0,5.0,3.0,3.0,5.0,5.0,6.0,12.0,2.0,0.0,0.0,3.0,87.0,83.3,0.0,0.0,22500.0,N,Cash
9000.0, 36 months,6.24,A,A2,8 years,MORTGAGE,80000.0,Not Verified,Fully Paid,credit_card,8.79,705.0,0.0,10.0,1.0,33.8,w,764.0,760.0,0.0,Individual,0.0,148860.0,2.0,10266.0,44.2,0.0,137.0,91.0,34.0,15.0,2.0,0.0,5.0,5.0,6.0,7.0,7.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,18400.0,N,Cash
14000.0, 60 months,14.99,C,C5,10+ years,RENT,107000.0,Verified,Fully Paid,debt_consolidation,3.63,680.0,0.0,6.0,0.0,64.9,w,809.0,805.0,0.0,Individual,0.0,11287.0,2.0,5713.0,66.4,0.0,29.0,241.0,25.0,14.0,0.0,0.0,5.0,5.0,5.0,7.0,3.0,0.0,0.0,0.0,92.3,20.0,0.0,0.0,17000.0,N,Cash
10000.0, 36 months,8.9,A,A5,10+ years,MORTGAGE,45000.0,Source Verified,Fully Paid,debt_consolidation,13.97,740.0,0.0,9.0,0.0,46.6,f,834.0,830.0,0.0,Individual,0.0,68389.0,1.0,9155.0,57.4,0.0,157.0,162.0,54.0,8.0,2.0,0.0,4.0,4.0,5.0,10.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,21500.0,N,Cash
13000.0, 36 months,7.89,A,A5,1 year,MORTGAGE,76000.0,Not Verified,Fully Paid,debt_consolidation,17.39,710.0,1.0,9.0,0.0,17.4,w,699.0,695.0,0.0,Individual,0.0,213084.0,2.0,23120.0,18.9,0.0,35.0,156.0,100.0,4.0,3.0,1.0,2.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,94.1,0.0,0.0,0.0,28500.0,N,Cash
9000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,62500.0,Not Verified,Fully Paid,home_improvement,8.91,810.0,0.0,7.0,0.0,1.6,w,744.0,740.0,0.0,Individual,0.0,111877.0,5.0,36553.0,1.6,0.0,76.0,232.0,12.0,12.0,3.0,0.0,2.0,2.0,5.0,10.0,11.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,37500.0,N,Cash
25075.0, 60 months,29.96,G,G4,10+ years,MORTGAGE,57000.0,Verified,Charged Off,debt_consolidation,22.34,665.0,0.0,8.0,0.0,76.5,w,524.0,520.0,0.0,Individual,0.0,99609.0,5.0,41.0,99.3,0.0,135.0,132.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,5500.0,N,Cash
23000.0, 60 months,20.49,E,E1,5 years,MORTGAGE,82000.0,Verified,Charged Off,debt_consolidation,21.04,685.0,0.0,20.0,0.0,26.0,f,559.0,555.0,0.0,Individual,163.0,279796.0,6.0,194.0,98.2,0.0,118.0,203.0,5.0,5.0,3.0,0.0,3.0,4.0,3.0,8.0,33.0,0.0,0.0,1.0,96.0,100.0,0.0,0.0,10900.0,N,Cash
6000.0, 36 months,14.3,C,C1,10+ years,MORTGAGE,40000.0,Verified,Fully Paid,debt_consolidation,5.1,700.0,1.0,8.0,1.0,46.4,f,714.0,710.0,0.0,Individual,106.0,207307.0,6.0,3333.0,55.6,0.0,161.0,167.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,7.0,2.0,0.0,0.0,5.0,100.0,33.3,1.0,0.0,7500.0,N,Cash
8000.0, 36 months,12.29,C,C1,7 years,MORTGAGE,63000.0,Source Verified,Fully Paid,debt_consolidation,26.99,670.0,0.0,15.0,0.0,75.4,w,619.0,615.0,0.0,Individual,0.0,146387.0,8.0,3.0,100.0,0.0,98.0,79.0,5.0,5.0,1.0,0.0,4.0,7.0,4.0,4.0,12.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,13800.0,N,Cash
30000.0, 60 months,9.99,B,B3,< 1 year,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,21.69,740.0,0.0,10.0,0.0,41.1,f,804.0,800.0,0.0,Individual,0.0,322629.0,1.0,40029.0,41.1,0.0,13.0,306.0,51.0,13.0,6.0,0.0,3.0,3.0,6.0,10.0,1.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,68000.0,N,Cash
18400.0, 36 months,5.32,A,A1,2 years,RENT,95000.0,Verified,Fully Paid,debt_consolidation,11.43,745.0,0.0,7.0,0.0,29.2,w,809.0,805.0,0.0,Individual,0.0,29047.0,4.0,8131.0,50.7,0.0,209.0,293.0,7.0,5.0,0.0,0.0,2.0,3.0,3.0,7.0,10.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,16500.0,N,Cash
5000.0, 36 months,10.91,B,B4,9 years,RENT,55000.0,Source Verified,Charged Off,debt_consolidation,23.17,710.0,1.0,8.0,0.0,31.8,f,534.0,530.0,0.0,Individual,0.0,18502.0,5.0,6942.0,32.6,0.0,110.0,119.0,7.0,7.0,2.0,0.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,4.0,92.3,0.0,0.0,0.0,10300.0,N,Cash
15000.0, 60 months,13.49,C,C2,10+ years,RENT,65875.0,Not Verified,Charged Off,debt_consolidation,7.96,700.0,0.0,7.0,0.0,50.8,w,569.0,565.0,0.0,Individual,1815.0,9515.0,0.0,590.0,87.4,0.0,303.0,207.0,107.0,32.0,0.0,0.0,2.0,3.0,2.0,4.0,11.0,0.0,0.0,0.0,95.5,50.0,0.0,0.0,4700.0,N,Cash
2000.0, 36 months,15.61,D,D1,< 1 year,OWN,64000.0,Not Verified,Fully Paid,vacation,23.85,675.0,0.0,8.0,0.0,82.5,f,664.0,660.0,0.0,Individual,0.0,48738.0,4.0,644.0,93.7,0.0,145.0,342.0,3.0,3.0,0.0,0.0,2.0,6.0,2.0,7.0,11.0,0.0,0.0,2.0,96.3,100.0,0.0,0.0,10300.0,N,Cash
9450.0, 36 months,19.22,D,D4,10+ years,OWN,26316.0,Verified,Fully Paid,major_purchase,27.91,660.0,0.0,12.0,1.0,84.8,f,539.0,535.0,0.0,Individual,0.0,18223.0,1.0,1844.0,89.8,0.0,122.0,254.0,12.0,12.0,0.0,0.0,6.0,9.0,7.0,13.0,1.0,0.0,0.0,1.0,100.0,83.3,0.0,1.0,18000.0,N,Cash
2400.0, 36 months,9.17,B,B1,8 years,RENT,30000.0,Not Verified,Fully Paid,credit_card,15.6,665.0,0.0,4.0,0.0,48.4,w,714.0,710.0,0.0,Individual,0.0,13549.0,1.0,0.0,100.0,0.0,119.0,96.0,81.0,6.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,77.8,100.0,0.0,0.0,500.0,N,Cash
17450.0, 60 months,19.99,E,E4,2 years,RENT,54600.0,Verified,Charged Off,debt_consolidation,10.22,680.0,1.0,9.0,0.0,62.6,w,604.0,600.0,0.0,Individual,0.0,16573.0,4.0,2099.0,79.6,0.0,228.0,205.0,3.0,1.0,0.0,0.0,3.0,6.0,3.0,5.0,8.0,0.0,0.0,4.0,85.7,66.7,0.0,0.0,10300.0,N,Cash
15000.0, 60 months,10.07,B,B2,10+ years,RENT,55000.0,Source Verified,Fully Paid,credit_card,17.56,710.0,0.0,7.0,0.0,63.6,w,694.0,690.0,0.0,Individual,0.0,133229.0,4.0,6120.0,71.7,0.0,172.0,342.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,21600.0,N,Cash
10000.0, 36 months,6.49,A,A2,10+ years,MORTGAGE,100000.0,Not Verified,Fully Paid,major_purchase,5.58,725.0,0.0,10.0,0.0,45.7,f,689.0,685.0,0.0,Individual,0.0,102982.0,1.0,15990.0,41.9,0.0,154.0,189.0,24.0,24.0,1.0,0.0,4.0,5.0,6.0,7.0,3.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,27500.0,N,Cash
10000.0, 36 months,13.05,B,B5,7 years,RENT,33000.0,Not Verified,Fully Paid,credit_card,7.67,715.0,0.0,4.0,0.0,83.5,f,714.0,710.0,0.0,Individual,0.0,9976.0,2.0,876.0,90.7,0.0,179.0,179.0,17.0,17.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,9452.0,N,Cash
5000.0, 36 months,7.74,A,A3,10+ years,MORTGAGE,75000.0,Not Verified,Fully Paid,car,2.34,790.0,0.0,9.0,0.0,0.0,f,784.0,780.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
15000.0, 36 months,7.89,A,A5,10+ years,RENT,74000.0,Source Verified,Fully Paid,debt_consolidation,13.23,705.0,0.0,8.0,0.0,93.5,w,689.0,685.0,0.0,Individual,0.0,15356.0,0.0,785.0,94.5,0.0,213.0,200.0,46.0,46.0,0.0,0.0,6.0,7.0,6.0,8.0,3.0,0.0,0.0,0.0,90.9,100.0,0.0,0.0,14300.0,N,Cash
10075.0, 36 months,11.49,B,B5,10+ years,RENT,95000.0,Source Verified,Fully Paid,debt_consolidation,13.02,665.0,0.0,12.0,1.0,41.5,w,749.0,745.0,0.0,Individual,0.0,33567.0,7.0,8588.0,42.4,0.0,158.0,150.0,9.0,9.0,2.0,0.0,4.0,8.0,5.0,5.0,8.0,0.0,0.0,3.0,100.0,40.0,1.0,0.0,14900.0,N,Cash
30000.0, 36 months,14.47,C,C2,10+ years,MORTGAGE,75000.0,Verified,Charged Off,debt_consolidation,7.46,680.0,2.0,4.0,0.0,12.4,f,634.0,630.0,0.0,Individual,0.0,8175.0,2.0,185.0,81.5,0.0,116.0,211.0,37.0,12.0,0.0,3.0,2.0,3.0,2.0,10.0,9.0,0.0,2.0,1.0,66.7,50.0,0.0,0.0,1000.0,N,Cash
5000.0, 36 months,14.31,C,C4,10+ years,OWN,64000.0,Verified,Fully Paid,small_business,36.32,700.0,0.0,11.0,0.0,50.1,f,729.0,725.0,0.0,Individual,0.0,63527.0,6.0,10699.0,49.8,0.0,149.0,120.0,7.0,7.0,2.0,1.0,5.0,7.0,5.0,8.0,12.0,0.0,0.0,3.0,96.6,40.0,0.0,0.0,21300.0,N,Cash
12000.0, 36 months,13.59,C,C2,10+ years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,12.74,690.0,0.0,8.0,0.0,29.6,f,714.0,710.0,0.0,Individual,0.0,31710.0,1.0,33013.0,35.8,0.0,162.0,231.0,57.0,13.0,2.0,0.0,3.0,4.0,5.0,9.0,5.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,51400.0,N,Cash
2500.0, 36 months,18.99,D,D4,< 1 year,RENT,50000.0,Verified,Fully Paid,vacation,16.23,670.0,0.0,25.0,0.0,71.0,f,709.0,705.0,0.0,Individual,0.0,82100.0,4.0,272.0,90.9,0.0,115.0,57.0,12.0,6.0,0.0,1.0,1.0,3.0,1.0,2.0,33.0,0.0,0.0,3.0,97.4,100.0,0.0,0.0,3000.0,N,Cash
8000.0, 36 months,18.06,D,D2,4 years,RENT,52000.0,Source Verified,Fully Paid,debt_consolidation,13.64,670.0,1.0,9.0,3.0,37.9,f,724.0,720.0,0.0,Individual,1084.0,27622.0,4.0,13188.0,38.9,0.0,160.0,209.0,5.0,5.0,1.0,1.0,5.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,93.8,16.7,3.0,0.0,21600.0,N,Cash
11000.0, 36 months,9.44,B,B1,10+ years,MORTGAGE,55000.0,Not Verified,Fully Paid,debt_consolidation,22.95,745.0,0.0,11.0,0.0,37.3,w,759.0,755.0,0.0,Individual,0.0,105960.0,6.0,2479.0,73.9,0.0,175.0,375.0,18.0,14.0,3.0,0.0,2.0,5.0,4.0,7.0,8.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,9500.0,N,Cash
2475.0, 36 months,5.79,A,A2,10+ years,MORTGAGE,63600.0,Verified,Fully Paid,car,7.13,750.0,1.0,11.0,0.0,27.8,f,604.0,600.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
10000.0, 36 months,12.69,B,B5,10+ years,MORTGAGE,200000.0,Source Verified,Fully Paid,debt_consolidation,18.88,700.0,1.0,16.0,1.0,85.6,f,769.0,765.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,1.0,0.0,14000.0,N,Cash
13600.0, 36 months,6.24,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,credit_card,12.57,730.0,0.0,15.0,0.0,41.0,f,764.0,760.0,0.0,Individual,0.0,192683.0,3.0,14605.0,46.7,0.0,134.0,234.0,13.0,13.0,2.0,0.0,4.0,5.0,6.0,9.0,12.0,0.0,0.0,0.0,96.2,16.7,0.0,0.0,27400.0,N,Cash
25000.0, 60 months,18.45,D,D2,10+ years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,31.86,700.0,0.0,15.0,0.0,44.9,w,709.0,705.0,0.0,Individual,0.0,200419.0,1.0,12701.0,51.0,0.0,175.0,144.0,24.0,24.0,2.0,0.0,4.0,6.0,5.0,10.0,12.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,25900.0,N,Cash
18000.0, 36 months,10.91,B,B4,2 years,MORTGAGE,75000.0,Source Verified,Charged Off,credit_card,20.99,690.0,0.0,10.0,1.0,69.9,w,624.0,620.0,0.0,Joint App,0.0,181602.0,4.0,1573.0,91.0,0.0,50.0,131.0,12.0,12.0,2.0,0.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,17500.0,N,Cash
7000.0, 36 months,9.17,B,B2,1 year,RENT,37000.0,Not Verified,Fully Paid,debt_consolidation,28.28,745.0,1.0,20.0,0.0,3.3,w,694.0,690.0,0.0,Individual,60.0,30618.0,8.0,11677.0,2.7,0.0,104.0,108.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,24.0,0.0,0.0,7.0,95.7,0.0,0.0,0.0,12000.0,N,Cash
10000.0, 36 months,11.99,B,B3,10+ years,RENT,37000.0,Source Verified,Charged Off,credit_card,19.46,695.0,1.0,14.0,0.0,72.3,f,554.0,550.0,0.0,Individual,0.0,18085.0,1.0,2383.0,80.6,0.0,143.0,167.0,5.0,5.0,0.0,0.0,9.0,14.0,9.0,10.0,2.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,12300.0,N,Cash
11450.0, 36 months,16.99,D,D1,1 year,RENT,92000.0,Source Verified,Fully Paid,small_business,7.44,690.0,0.0,5.0,0.0,41.6,w,734.0,730.0,0.0,Individual,0.0,19178.0,3.0,209.0,89.6,0.0,252.0,55.0,7.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,9.0,0.0,1.0,2.0,66.7,100.0,0.0,0.0,2000.0,N,Cash
35000.0, 60 months,17.57,D,D4,10+ years,MORTGAGE,90000.0,Source Verified,Fully Paid,credit_card,14.92,670.0,0.0,14.0,1.0,43.8,f,714.0,710.0,0.0,Individual,0.0,276168.0,6.0,19663.0,48.8,0.0,185.0,218.0,5.0,5.0,5.0,1.0,5.0,5.0,10.0,10.0,5.0,0.0,1.0,4.0,88.0,20.0,0.0,1.0,38400.0,N,Cash
35000.0, 60 months,19.99,E,E4,2 years,MORTGAGE,103000.0,Verified,Charged Off,debt_consolidation,16.99,680.0,2.0,25.0,0.0,73.0,w,684.0,680.0,0.0,Individual,0.0,413471.0,9.0,8058.0,82.1,0.0,156.0,109.0,8.0,2.0,2.0,0.0,6.0,7.0,7.0,12.0,20.0,0.0,0.0,4.0,100.0,57.1,0.0,0.0,44900.0,N,Cash
12000.0, 36 months,11.44,B,B4,10+ years,MORTGAGE,106440.0,Source Verified,Fully Paid,debt_consolidation,14.89,670.0,1.0,10.0,2.0,71.8,f,659.0,655.0,0.0,Individual,0.0,347818.0,6.0,0.0,93.0,0.0,137.0,281.0,3.0,2.0,7.0,2.0,2.0,6.0,2.0,6.0,10.0,0.0,0.0,4.0,81.5,100.0,0.0,2.0,3900.0,N,Cash
10000.0, 36 months,6.97,A,A3,10+ years,MORTGAGE,95000.0,Not Verified,Fully Paid,credit_card,18.46,680.0,1.0,27.0,0.0,38.0,w,724.0,720.0,0.0,Individual,325.0,33748.0,10.0,6892.0,54.4,0.0,123.0,209.0,1.0,1.0,0.0,0.0,4.0,15.0,5.0,12.0,6.0,0.0,0.0,7.0,88.9,20.0,0.0,0.0,15100.0,N,Cash
24375.0, 36 months,15.1,C,C2,10+ years,MORTGAGE,55000.0,Verified,Charged Off,debt_consolidation,14.38,720.0,0.0,10.0,0.0,53.3,f,634.0,630.0,0.0,Individual,0.0,109564.0,1.0,1252.0,92.2,0.0,73.0,86.0,17.0,17.0,3.0,0.0,3.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,16000.0,N,Cash
24000.0, 36 months,12.35,B,B4,4 years,MORTGAGE,90000.0,Verified,Fully Paid,credit_card,19.48,690.0,0.0,12.0,0.0,71.0,f,739.0,735.0,0.0,Individual,0.0,351732.0,0.0,350.0,98.8,0.0,135.0,220.0,30.0,30.0,4.0,0.0,5.0,8.0,5.0,12.0,1.0,0.0,0.0,0.0,87.0,100.0,0.0,0.0,28200.0,N,Cash
5600.0, 36 months,11.39,B,B3,2 years,MORTGAGE,85000.0,Not Verified,Fully Paid,other,24.45,760.0,3.0,16.0,0.0,6.8,w,739.0,735.0,0.0,Individual,0.0,287370.0,9.0,60863.0,7.2,0.0,134.0,66.0,9.0,3.0,1.0,0.0,3.0,3.0,9.0,13.0,24.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,65600.0,N,Cash
3000.0, 36 months,9.99,B,B3,4 years,MORTGAGE,43000.0,Not Verified,Charged Off,other,19.34,710.0,1.0,22.0,0.0,25.1,w,614.0,610.0,0.0,Individual,0.0,94168.0,5.0,21680.0,36.0,0.0,113.0,102.0,2.0,2.0,1.0,0.0,5.0,7.0,8.0,8.0,8.0,0.0,0.0,3.0,100.0,12.5,0.0,0.0,33900.0,N,Cash
39450.0, 60 months,11.05,B,B4,2 years,MORTGAGE,87000.0,Source Verified,Fully Paid,debt_consolidation,10.59,720.0,1.0,23.0,0.0,41.5,w,724.0,720.0,0.0,Joint App,0.0,464572.0,4.0,22178.0,43.3,0.0,142.0,127.0,2.0,2.0,1.0,0.0,2.0,4.0,5.0,5.0,27.0,0.0,0.0,1.0,97.3,40.0,0.0,0.0,39100.0,N,Cash
23650.0, 36 months,25.69,F,F1,10+ years,OWN,49300.0,Not Verified,Fully Paid,debt_consolidation,23.32,690.0,0.0,12.0,0.0,46.4,w,684.0,680.0,0.0,Individual,0.0,131252.0,12.0,8012.0,54.2,0.0,116.0,45.0,8.0,8.0,4.0,0.0,3.0,7.0,5.0,5.0,14.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,17500.0,N,Cash
35000.0, 60 months,17.57,D,D4,2 years,MORTGAGE,120000.0,Source Verified,Fully Paid,debt_consolidation,37.14,685.0,0.0,29.0,0.0,73.1,w,714.0,710.0,0.0,Individual,0.0,336707.0,4.0,786.0,97.4,0.0,182.0,213.0,5.0,5.0,3.0,0.0,5.0,11.0,5.0,7.0,22.0,0.0,0.0,1.0,98.0,100.0,0.0,0.0,29900.0,N,Cash
6000.0, 36 months,6.71,A,A3,1 year,RENT,32469.0,Source Verified,Fully Paid,debt_consolidation,39.59,720.0,0.0,7.0,1.0,45.3,w,674.0,670.0,0.0,Joint App,0.0,32628.0,3.0,8663.0,50.5,0.0,162.0,231.0,20.0,16.0,0.0,0.0,3.0,3.0,3.0,5.0,7.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,17500.0,N,Cash
30000.0, 36 months,11.99,C,C1,10+ years,MORTGAGE,120600.0,Verified,Charged Off,home_improvement,13.47,710.0,4.0,13.0,2.0,38.7,w,559.0,555.0,0.0,Individual,0.0,80201.0,5.0,13433.0,29.3,0.0,141.0,188.0,2.0,2.0,3.0,0.0,5.0,9.0,5.0,7.0,4.0,0.0,0.0,4.0,86.4,0.0,0.0,0.0,19000.0,N,Cash
4400.0, 36 months,13.59,C,C2,10+ years,OWN,42000.0,Verified,Fully Paid,medical,16.22,735.0,2.0,10.0,0.0,4.0,w,729.0,725.0,0.0,Individual,0.0,30202.0,21.0,4145.0,13.6,0.0,73.0,50.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,12.0,13.0,0.0,0.0,12.0,100.0,0.0,0.0,0.0,4800.0,N,Cash
8400.0, 36 months,9.44,B,B1,6 years,OWN,55000.0,Verified,Fully Paid,credit_card,22.64,665.0,0.0,9.0,0.0,52.5,w,699.0,695.0,0.0,Individual,1720.0,37943.0,2.0,9188.0,37.9,0.0,46.0,57.0,7.0,7.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,14800.0,N,Cash
21000.0, 36 months,6.89,A,A3,10+ years,MORTGAGE,64500.0,Not Verified,Fully Paid,debt_consolidation,19.81,770.0,0.0,10.0,0.0,41.2,w,789.0,785.0,0.0,Individual,0.0,148622.0,1.0,20333.0,42.9,0.0,131.0,231.0,38.0,18.0,1.0,0.0,1.0,1.0,5.0,17.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35600.0,N,Cash
5000.0, 36 months,19.48,E,E2,2 years,MORTGAGE,53000.0,Verified,Charged Off,home_improvement,23.17,690.0,2.0,6.0,0.0,84.5,w,549.0,545.0,0.0,Individual,0.0,162117.0,4.0,761.0,91.8,0.0,27.0,29.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,9300.0,N,Cash
24000.0, 36 months,15.61,C,C5,4 years,MORTGAGE,64000.0,Verified,Fully Paid,debt_consolidation,28.37,705.0,1.0,17.0,0.0,41.1,f,589.0,585.0,0.0,Individual,0.0,58428.0,9.0,11555.0,54.7,0.0,123.0,105.0,1.0,1.0,3.0,0.0,4.0,10.0,5.0,6.0,6.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,25500.0,N,Cash
9000.0, 36 months,10.99,B,B4,3 years,RENT,62400.0,Source Verified,Fully Paid,debt_consolidation,17.37,660.0,2.0,9.0,1.0,59.6,f,679.0,675.0,0.0,Individual,0.0,38701.0,5.0,541.0,89.2,0.0,131.0,331.0,9.0,9.0,3.0,0.0,3.0,7.0,3.0,9.0,10.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,5000.0,N,Cash
3000.0, 36 months,22.74,E,E1,2 years,RENT,58000.0,Source Verified,Fully Paid,other,10.18,670.0,1.0,6.0,0.0,48.2,w,729.0,725.0,0.0,Individual,8516.0,202073.0,6.0,4816.0,48.2,0.0,130.0,120.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,4.0,88.9,50.0,0.0,0.0,9300.0,N,Cash
7475.0, 36 months,11.99,C,C1,10+ years,OWN,17820.0,Verified,Fully Paid,credit_card,22.76,690.0,0.0,5.0,0.0,66.5,f,709.0,705.0,0.0,Individual,0.0,14823.0,1.0,6277.0,69.1,0.0,128.0,180.0,2.0,2.0,0.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,20300.0,N,Cash
4500.0, 36 months,19.52,D,D4,1 year,RENT,51000.0,Source Verified,Fully Paid,credit_card,15.62,705.0,0.0,4.0,0.0,85.1,f,639.0,635.0,0.0,Individual,0.0,28890.0,2.0,82.0,97.5,0.0,20.0,55.0,12.0,12.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,3300.0,N,Cash
14400.0, 36 months,13.49,C,C2,10+ years,MORTGAGE,46092.0,Verified,Charged Off,debt_consolidation,30.46,670.0,0.0,11.0,0.0,48.0,w,589.0,585.0,0.0,Individual,0.0,33250.0,5.0,2238.0,72.4,0.0,146.0,145.0,6.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,10.0,0.0,0.0,2.0,87.5,50.0,0.0,0.0,8100.0,N,Cash
